state,county,black_perc
Iowa,Fayette County,1.244014415
Iowa,Floyd County,2.355889724
Iowa,Franklin County,0.96163186
Iowa,Fremont County,0.593686649
Iowa,Greene County,0.509582364
Iowa,Grundy County,0.498592682
Iowa,Guthrie County,0.44023979
Iowa,Hamilton County,0.987491771
Iowa,Hancock County,0.820120284
Iowa,Hardin County,1.589220936
Iowa,Harrison County,0.322467578
Iowa,Henry County,2.380952381
Iowa,Howard County,0.78639745
Iowa,Humboldt County,0.61747776
Iowa,Ida County,0.398406375
Iowa,Iowa County,0.713371136
Iowa,Jackson County,0.714873483
Iowa,Jasper County,1.832894344
Iowa,Jefferson County,1.988037596
Iowa,Johnson County,6.090079098
Iowa,Jones County,2.467507085
Iowa,Keokuk County,0.6198957
Iowa,Kossuth County,0.69897791
Iowa,Lee County,3.075037761
Iowa,Linn County,4.698612197
Iowa,Louisa County,1.037103263
Iowa,Lucas County,0.322506335
Iowa,Lyon County,0.315027671
Iowa,Madison County,0.526883768
Iowa,Mahaska County,1.437914352
Iowa,Marion County,0.964137682
Iowa,Marshall County,1.938840622
Iowa,Mills County,0.639989221
Iowa,Mitchell County,0.867799114
Iowa,Monona County,0.434346809
Iowa,Monroe County,0.777624483
Iowa,Montgomery County,0.459253469
Iowa,Muscatine County,2.397061217
Iowa,O'Brien County,0.958237986
Iowa,Osceola County,0.487487813
Iowa,Page County,2.582598055
Iowa,Palo Alto County,0.810248549
Iowa,Plymouth County,0.568548387
Iowa,Pocahontas County,1.155821918
Iowa,Polk County,6.740059567
Iowa,Pottawattamie County,1.748673549
Iowa,Poweshiek County,1.76819407
Iowa,Ringgold County,0.43409629
Iowa,Sac County,0.269434188
Iowa,Scott County,7.561321358
Iowa,Shelby County,1.157038652
Iowa,Sioux County,1.156367175
Iowa,Story County,2.85770821
Iowa,Tama County,0.524888966
Iowa,Taylor County,0.644641418
Iowa,Union County,1.106744727
Iowa,Van Buren County,0.272331155
Iowa,Wapello County,2.433684929
Iowa,Warren County,0.740344672
Iowa,Washington County,0.912482582
Iowa,Wayne County,0.579483164
Iowa,Webster County,4.475196245
Iowa,Winnebago County,1.649542841
Iowa,Winneshiek County,0.801583852
Iowa,Woodbury County,3.046253235
Iowa,Worth County,0.951248514
Iowa,Wright County,0.790730447
Kansas,Allen County,2.359046945
Kansas,Anderson County,0.537909836
Kansas,Atchison County,5.348213197
Kansas,Barber County,0.891561269
Kansas,Barton County,1.870641626
Kansas,Bourbon County,3.303425775
Kansas,Brown County,1.605973813
Kansas,Butler County,2.055707886
Kansas,Chase County,1.343784994
Kansas,Chautauqua County,0.911228689
Kansas,Cherokee County,0.813324892
Kansas,Cheyenne County,0.149309444
Kansas,Clark County,0.858778626
Kansas,Clay County,0.790703247
Kansas,Cloud County,1.052174856
Kansas,Coffey County,0.942270992
Kansas,Comanche County,0.271296799
Kansas,Cowley County,3.020565553
Kansas,Crawford County,2.330621924
Kansas,Decatur County,0.954979536
Kansas,Dickinson County,1.15526084
Kansas,Doniphan County,3.398743106
Kansas,Douglas County,4.597934826
Kansas,Edwards County,1.482479784
Kansas,Elk County,0.230326296
Kansas,Ellis County,1.074787282
Kansas,Ellsworth County,5.328708813
Kansas,Finney County,3.100921386
Kansas,Ford County,2.889738244
Kansas,Franklin County,1.429185052
Kansas,Geary County,18.60113422
Kansas,Gove County,0.568181818
Kansas,Graham County,4.245465071
Kansas,Grant County,0.918143023
Kansas,Gray County,0.798956465
Kansas,Greeley County,0.601503759
Kansas,Greenwood County,0.480461243
Kansas,Hamilton County,0.525464834
Kansas,Harper County,0.53292075
Kansas,Harvey County,1.984432469
Kansas,Haskell County,1.058070866
Kansas,Hodgeman County,1.109350238
Kansas,Jackson County,0.907182486
Kansas,Jefferson County,0.744849445
Kansas,Jewell County,0.336700337
Kansas,Johnson County,4.996388921
Kansas,Kearny County,0.884732053
Kansas,Kingman County,0.2731885
Kansas,Kiowa County,1.053042122
Kansas,Labette County,4.547421045
Kansas,Lane County,0.898203593
Kansas,Leavenworth County,9.700561054
Kansas,Lincoln County,0.483091787
Kansas,Linn County,0.828439597
Kansas,Logan County,0.991150442
Kansas,Lyon County,2.717538019
Kansas,McPherson County,1.243910024
Kansas,Marion County,1.165000413
Kansas,Marshall County,0.412640902
Kansas,Meade County,0.993071594
Kansas,Miami County,1.345498111
Kansas,Mitchell County,0.270614454
Kansas,Montgomery County,5.730323588
Kansas,Morris County,0.690876882
Kansas,Morton County,1.064183572
Kansas,Nemaha County,0.743130928
Kansas,Neosho County,1.370365839
Kansas,Ness County,0.732113145
Kansas,Norton County,3.171171171
Kansas,Osage County,0.637344608
Kansas,Osborne County,0.325821341
Kansas,Ottawa County,0.920502092
Kansas,Pawnee County,5.337818075
Kansas,Phillips County,0.423728814
Kansas,Pottawatomie County,1.45506052
Kansas,Pratt County,1.558146734
Kansas,Rawlins County,0.438946528
Kansas,Reno County,3.515490128
Kansas,Republic County,0.677248677
Kansas,Rice County,1.72396512
Kansas,Riley County,7.062075564
Kansas,Rooks County,0.657131813
Kansas,Rush County,0.415335463
Kansas,Russell County,1.079698821
Kansas,Saline County,3.670251926
Kansas,Scott County,0.564061241
Kansas,Sedgwick County,9.549742559
Kansas,Seward County,4.012612301
Kansas,Shawnee County,8.797873829
Kansas,Sheridan County,0.27866242
Kansas,Sherman County,0.885843222
Kansas,Smith County,0.431965443
Kansas,Stafford County,0.637393768
Kansas,Stanton County,1.013513514
Kansas,Stevens County,0.792283844
Kansas,Sumner County,1.244954323
Kansas,Thomas County,0.999493927
Kansas,Trego County,0.580799453
Kansas,Wabaunsee County,0.762480219
Kansas,Wallace County,0.658761528
Kansas,Washington County,0.660950339
Kansas,Wichita County,1.159017153
Kansas,Wilson County,0.598464318
Kansas,Woodson County,0.481540931
Kansas,Wyandotte County,24.27204672
Kentucky,Adair County,2.964208756
Kentucky,Allen County,1.114341085
Kentucky,Anderson County,2.206651804
Kentucky,Ballard County,3.214807599
Kentucky,Barren County,4.296534313
Kentucky,Bath County,1.472031403
Kentucky,Bell County,2.45454878
Kentucky,Boone County,3.231489602
Kentucky,Bourbon County,6.26367071
Kentucky,Boyd County,3.006725297
Kentucky,Boyle County,7.917072025
Kentucky,Bracken County,0.781156111
Kentucky,Breathitt County,0.548798576
Kentucky,Breckinridge County,2.213008293
Kentucky,Bullitt County,1.185484486
Kentucky,Butler County,0.69562529
Kentucky,Caldwell County,5.701443104
Kentucky,Calloway County,4.165036643
Kentucky,Campbell County,3.185758043
Kentucky,Carlisle County,1.66187936
Kentucky,Carroll County,2.009533601
Kentucky,Carter County,0.714338317
Kentucky,Casey County,0.879301619
Kentucky,Christian County,21.25932696
Kentucky,Clark County,5.117879017
Kentucky,Clay County,4.235473278
Kentucky,Clinton County,0.638883428
Kentucky,Crittenden County,0.980071872
Kentucky,Cumberland County,2.737091286
Kentucky,Daviess County,5.039341521
Kentucky,Edmonson County,1.815607562
Kentucky,Elliott County,3.543410042
Kentucky,Estill County,0.333913043
Kentucky,Fayette County,15.0250566
Kentucky,Fleming County,1.646512263
Kentucky,Floyd County,1.003813963
Kentucky,Franklin County,11.07096774
Kentucky,Fulton County,23.91792241
Kentucky,Gallatin County,1.887447893
Kentucky,Garrard County,2.227765853
Kentucky,Grant County,1.038090237
Kentucky,Graves County,4.681863125
Kentucky,Grayson County,1.224209603
Kentucky,Green County,2.252497729
Kentucky,Greenup County,0.948208939
Kentucky,Hancock County,1.208007363
Kentucky,Hardin County,12.68332096
Kentucky,Harlan County,2.29578024
Kentucky,Harrison County,2.574215211
Kentucky,Hart County,4.725262816
Kentucky,Henderson County,7.977244812
Kentucky,Henry County,2.932138284
Kentucky,Hickman County,9.236773634
Kentucky,Hopkins County,6.674310934
Kentucky,Jackson County,0.307070102
Kentucky,Jefferson County,21.61773545
Kentucky,Jessamine County,4.139643194
Kentucky,Johnson County,0.474649407
Kentucky,Kenton County,5.040239498
Kentucky,Knott County,0.90486204
Kentucky,Knox County,1.301607312
Kentucky,Larue County,3.166912436
Kentucky,Laurel County,0.827037641
Kentucky,Lawrence County,0.450936805
Kentucky,Lee County,0.859004739
Kentucky,Leslie County,0.373447857
Kentucky,Letcher County,0.605457769
Kentucky,Lewis County,0.445841251
Kentucky,Lincoln County,2.399542166
Kentucky,Livingston County,0.665521683
Kentucky,Logan County,6.774433296
Kentucky,Lyon County,5.718757525
Kentucky,McCracken County,10.90159648
Kentucky,McCreary County,6.26468285
Kentucky,McLean County,0.893608074
Kentucky,Madison County,4.634268537
Kentucky,Magoffin County,0.312304809
Kentucky,Marion County,7.467079783
Kentucky,Marshall County,0.434069644
Kentucky,Martin County,7.256033152
Kentucky,Mason County,6.444821335
Kentucky,Meade County,3.591892279
Kentucky,Menifee County,2.783894306
Kentucky,Mercer County,3.811837249
Kentucky,Metcalfe County,1.816530427
Kentucky,Monroe County,2.259304397
Kentucky,Montgomery County,3.049840626
Kentucky,Morgan County,4.354048964
Kentucky,Muhlenberg County,4.945002084
Kentucky,Nelson County,5.289633471
Kentucky,Nicholas County,0.631047539
Kentucky,Ohio County,1.71374298
Kentucky,Oldham County,4.675144509
Kentucky,Owen County,1.109040075
Kentucky,Owsley County,0.605245461
Kentucky,Pendleton County,0.610771793
Kentucky,Perry County,1.632504988
Kentucky,Pike County,0.791364578
Kentucky,Powell County,0.896568587
Kentucky,Pulaski County,1.282493493
Kentucky,Robertson County,0.420954163
Kentucky,Rockcastle County,0.395466887
Kentucky,Rowan County,1.887661142
Kentucky,Russell County,0.724719737
Kentucky,Scott County,5.677222434
Kentucky,Shelby County,7.634992987
Kentucky,Simpson County,9.657891814
Kentucky,Spencer County,1.760366603
Kentucky,Taylor County,5.106215578
Kentucky,Todd County,8.770249781
Kentucky,Trigg County,7.475584908
Kentucky,Trimble County,1.140380887
Kentucky,Union County,13.10963455
Kentucky,Warren County,9.428494681
Kentucky,Washington County,6.366575479
Kentucky,Wayne County,2.003518374
Kentucky,Webster County,4.290053151
Kentucky,Whitley County,0.888482936
Kentucky,Wolfe County,0.289296046
Kentucky,Woodford County,5.261117357
Louisiana,Acadia Parish,18.44287837
Louisiana,Allen Parish,23.20601176
Louisiana,Ascension Parish,23.10744632
Louisiana,Assumption Parish,30.10244287
Louisiana,Avoyelles Parish,29.67909885
Louisiana,Beauregard Parish,13.22198453
Louisiana,Bienville Parish,41.54939794
Louisiana,Bossier Parish,21.86698622
Louisiana,Caddo Parish,48.45502267
Louisiana,Calcasieu Parish,25.39237781
Louisiana,Caldwell Parish,17.36215351
Louisiana,Cameron Parish,4.576793311
Louisiana,Catahoula Parish,31.71380704
Louisiana,Claiborne Parish,50.54924824
Louisiana,Concordia Parish,40.61165723
Louisiana,De Soto Parish,37.56099364
Louisiana,East Baton Rouge Parish,46.06281323
Louisiana,East Carroll Parish,67.42849323
Louisiana,East Feliciana Parish,44.04447604
Louisiana,Evangeline Parish,28.61334203
Louisiana,Franklin Parish,31.86183244
Louisiana,Grant Parish,15.78570469
Louisiana,Iberia Parish,32.31178225
Louisiana,Iberville Parish,48.81099864
Louisiana,Jackson Parish,29.17139614
Louisiana,Jefferson Parish,27.30067045
Louisiana,Jefferson Davis Parish,16.9312001
Louisiana,Lafayette Parish,26.08226641
Louisiana,Lafourche Parish,13.85100432
Louisiana,LaSalle Parish,12.64191265
Louisiana,Lincoln Parish,41.49328086
Louisiana,Livingston Parish,6.551368769
Louisiana,Madison Parish,62.12437033
Louisiana,Morehouse Parish,47.88406895
Louisiana,Natchitoches Parish,41.64220628
Louisiana,Orleans Parish,59.45531124
Louisiana,Ouachita Parish,37.43341775
Louisiana,Plaquemines Parish,20.65120238
Louisiana,Pointe Coupee Parish,35.72423711
Louisiana,Rapides Parish,32.01731484
Louisiana,Red River Parish,39.29942977
Louisiana,Richland Parish,35.52599522
Louisiana,Sabine Parish,17.09253287
Louisiana,St. Bernard Parish,22.738284
Louisiana,St. Charles Parish,26.54510339
Louisiana,St. Helena Parish,52.70180751
Louisiana,St. James Parish,49.07497566
Louisiana,St. John the Baptist Parish,55.77637189
Louisiana,St. Landry Parish,41.27945807
Louisiana,St. Martin Parish,30.59162255
Louisiana,St. Mary Parish,32.58284416
Louisiana,St. Tammany Parish,12.13332907
Louisiana,Tangipahoa Parish,30.20620558
Louisiana,Tensas Parish,55.02109705
Louisiana,Terrebonne Parish,18.99238409
Louisiana,Union Parish,26.1244828
Louisiana,Vermilion Parish,14.73068894
Louisiana,Vernon Parish,14.76684448
Louisiana,Washington Parish,30.37674409
Louisiana,Webster Parish,34.06211739
Louisiana,West Baton Rouge Parish,38.76422126
Louisiana,West Carroll Parish,16.01877269
Louisiana,West Feliciana Parish,45.44686383
Louisiana,Winn Parish,30.58758924
Maine,Androscoggin County,3.780552628
Maine,Aroostook County,0.855336014
Maine,Cumberland County,2.902988858
Maine,Franklin County,0.573505385
Maine,Hancock County,0.79218427
Maine,Kennebec County,0.675112519
Maine,Knox County,0.702546732
Maine,Lincoln County,0.532838765
Maine,Oxford County,0.484248802
Maine,Penobscot County,0.926047206
Maine,Piscataquis County,0.61425787
Maine,Sagadahoc County,0.819368972
Maine,Somerset County,0.516502651
Maine,Waldo County,0.521006257
Maine,Washington County,0.670355731
Maine,York County,0.782426716
Maryland,Allegany County,8.169258769
Maryland,Anne Arundel County,16.98862982
Maryland,Baltimore County,28.22176608
Maryland,Calvert County,13.20933826
Maryland,Caroline County,14.40805427
Maryland,Carroll County,3.635452523
Maryland,Cecil County,7.033462913
Maryland,Charles County,44.94484941
Maryland,Dorchester County,28.51716897
Maryland,Frederick County,9.677892729
Maryland,Garrett County,1.103190767
Maryland,Harford County,13.60941308
Maryland,Howard County,18.97171154
Maryland,Kent County,15.27770759
Maryland,Montgomery County,19.12065577
Maryland,Prince George's County,64.61147729
Maryland,Queen Anne's County,6.993292982
Maryland,St. Mary's County,14.50638615
Maryland,Somerset County,42.3626203
Maryland,Talbot County,13.20644061
Maryland,Washington County,11.16689508
Maryland,Wicomico County,25.63739377
Maryland,Worcester County,13.63019014
Maryland,Baltimore city,62.92717364
Massachusetts,Barnstable County,2.67620945
Massachusetts,Berkshire County,3.224645618
Massachusetts,Bristol County,4.893744657
Massachusetts,Dukes County,3.83837216
Massachusetts,Essex County,6.523607584
Massachusetts,Franklin County,1.424908996
Massachusetts,Hampden County,10.79117891
Massachusetts,Hampshire County,3.112987625
Massachusetts,Middlesex County,5.589478273
Massachusetts,Nantucket County,8.90617849
Massachusetts,Norfolk County,7.099765381
Massachusetts,Plymouth County,10.26111252
Massachusetts,Suffolk County,24.74756497
Massachusetts,Worcester County,5.490235823
Michigan,Alcona County,0.415499082
Michigan,Alger County,7.033997655
Michigan,Allegan County,1.478735005
Michigan,Alpena County,0.454813735
Michigan,Antrim County,0.302323573
Michigan,Arenac County,0.373501081
Michigan,Baraga County,7.790087464
Michigan,Barry County,0.539501635
Michigan,Bay County,1.755647886
Michigan,Benzie County,0.607206278
Michigan,Berrien County,15.3877493
Michigan,Branch County,2.200897765
Michigan,Calhoun County,11.20657564
Michigan,Cass County,5.40681805
Michigan,Charlevoix County,0.464974465
Michigan,Cheboygan County,0.617453888
Michigan,Chippewa County,6.888754503
Michigan,Clare County,0.713514221
Michigan,Clinton County,2.000258431
Michigan,Crawford County,0.883993913
Michigan,Delta County,0.362866647
Michigan,Dickinson County,0.500232666
Michigan,Eaton County,7.044052904
Michigan,Emmet County,0.702632611
Michigan,Genesee County,20.61803728
Michigan,Gladwin County,0.484819584
Michigan,Gogebic County,4.542803448
Michigan,Grand Traverse County,1.377188005
Michigan,Gratiot County,5.739046702
Michigan,Hillsdale County,0.668248406
Michigan,Houghton County,0.945574491
Michigan,Huron County,0.517517172
Michigan,Ingham County,12.25754583
Michigan,Ionia County,4.935926382
Michigan,Iosco County,0.694417045
Michigan,Iron County,0.308424392
Michigan,Isabella County,2.72426377
Michigan,Jackson County,8.358935132
Michigan,Kalamazoo County,11.49068442
Michigan,Kalkaska County,0.677867903
Michigan,Kent County,10.45022621
Michigan,Keweenaw County,0.184501845
Michigan,Lake County,8.832282913
Michigan,Lapeer County,1.249250337
Michigan,Leelanau County,0.47313589
Michigan,Lenawee County,2.932851795
Michigan,Livingston County,0.643297956
Michigan,Luce County,11.66017147
Michigan,Mackinac County,1.89164371
Michigan,Macomb County,11.35759216
Michigan,Manistee County,3.384980173
Michigan,Marquette County,1.745146173
Michigan,Mason County,0.938053712
Michigan,Mecosta County,2.976757146
Michigan,Menominee County,0.598776966
Michigan,Midland County,1.483881768
Michigan,Missaukee County,0.489834262
Michigan,Monroe County,2.451727642
Michigan,Montcalm County,2.294066248
Michigan,Montmorency County,0.475213306
Michigan,Muskegon County,14.41981596
Michigan,Newaygo County,1.336864937
Michigan,Oakland County,14.42400572
Michigan,Oceana County,0.89254932
Michigan,Ogemaw County,0.377322444
Michigan,Ontonagon County,0.283003163
Michigan,Osceola County,0.854367248
Michigan,Oscoda County,0.290873833
Michigan,Otsego County,0.643219396
Michigan,Ottawa County,1.908163812
Michigan,Presque Isle County,0.599641772
Michigan,Roscommon County,0.652774291
Michigan,Saginaw County,19.35780908
Michigan,St. Clair County,2.605160281
Michigan,St. Joseph County,2.845062113
Michigan,Sanilac County,0.571428571
Michigan,Schoolcraft County,0.34259146
Michigan,Shiawassee County,0.714087935
Michigan,Tuscola County,1.251464381
Michigan,Van Buren County,4.093131052
Michigan,Washtenaw County,12.80678778
Michigan,Wayne County,39.10619638
Michigan,Wexford County,0.639335818
Minnesota,Aitkin County,0.464908929
Minnesota,Anoka County,5.629215083
Minnesota,Becker County,0.614029833
Minnesota,Beltrami County,0.821071992
Minnesota,Benton County,2.699571896
Minnesota,Big Stone County,0.376984127
Minnesota,Blue Earth County,3.573654369
Minnesota,Brown County,0.430608778
Minnesota,Carlton County,1.647502038
Minnesota,Carver County,1.743956411
Minnesota,Cass County,0.358810005
Minnesota,Chippewa County,0.776282104
Minnesota,Chisago County,1.331663382
Minnesota,Clay County,1.931840062
Minnesota,Clearwater County,0.420311258
Minnesota,Cook County,0.654601463
Minnesota,Cottonwood County,1.047709758
Minnesota,Crow Wing County,0.647978811
Minnesota,Dakota County,5.911219573
Minnesota,Dodge County,0.736593989
Minnesota,Douglas County,0.552933243
Minnesota,Faribault County,0.569395018
Minnesota,Fillmore County,0.436786023
Minnesota,Freeborn County,1.234769542
Minnesota,Goodhue County,1.208140411
Minnesota,Grant County,0.474335084
Minnesota,Hennepin County,12.70973528
Minnesota,Houston County,0.692483886
Minnesota,Hubbard County,0.426046962
Minnesota,Isanti County,0.817091259
Minnesota,Itasca County,0.457796853
Minnesota,Jackson County,0.634983629
Minnesota,Kanabec County,0.568289449
Minnesota,Kandiyohi County,3.99840158
Minnesota,Kittson County,0.384267631
Minnesota,Koochiching County,0.708667549
Minnesota,Lac qui Parle County,0.4084014
Minnesota,Lake County,0.385664566
Minnesota,Lake of the Woods County,0.203925567
Minnesota,Le Sueur County,0.639843835
Minnesota,Lincoln County,0.225264252
Minnesota,Lyon County,2.605850504
Minnesota,McLeod County,0.709673828
Minnesota,Mahnomen County,0.568077698
Minnesota,Marshall County,0.41388093
Minnesota,Martin County,0.624313255
Minnesota,Meeker County,0.675266211
Minnesota,Mille Lacs County,0.511865984
Minnesota,Morrison County,0.555301297
Minnesota,Mower County,3.44360364
Minnesota,Murray County,0.404136455
Minnesota,Nicollet County,2.527963535
Minnesota,Nobles County,4.354616445
Minnesota,Norman County,0.494159928
Minnesota,Olmsted County,5.766132227
Minnesota,Otter Tail County,1.285605378
Minnesota,Pennington County,1.434700049
Minnesota,Pine County,2.3977433
Minnesota,Pipestone County,1.261999784
Minnesota,Polk County,1.630038372
Minnesota,Pope County,0.534371887
Minnesota,Ramsey County,11.85506185
Minnesota,Red Lake County,0.690505549
Minnesota,Redwood County,0.691616573
Minnesota,Renville County,0.530486167
Minnesota,Rice County,4.175840979
Minnesota,Rock County,0.729166667
Minnesota,Roseau County,0.475586557
Minnesota,St. Louis County,1.605041136
Minnesota,Scott County,3.715233658
Minnesota,Sherburne County,2.186358432
Minnesota,Sibley County,0.65210084
Minnesota,Stearns County,4.154277736
Minnesota,Steele County,2.824105564
Minnesota,Stevens County,1.112699061
Minnesota,Swift County,0.845824411
Minnesota,Todd County,0.507070124
Minnesota,Traverse County,0.646868568
Minnesota,Wabasha County,0.71095626
Minnesota,Wadena County,0.994594595
Minnesota,Waseca County,2.401390279
Minnesota,Washington County,4.480975528
Minnesota,Watonwan County,1.351351351
Minnesota,Wilkin County,0.641025641
Minnesota,Winona County,1.637024663
Minnesota,Wright County,1.191827037
Minnesota,Yellow Medicine County,0.374683544
Mississippi,Adams County,53.32117489
Mississippi,Alcorn County,12.60832353
Mississippi,Amite County,40.48830921
Mississippi,Attala County,42.45129444
Mississippi,Benton County,36.3358592
Mississippi,Bolivar County,64.13480583
Mississippi,Calhoun County,28.30060474
Mississippi,Carroll County,33.5448599
Mississippi,Chickasaw County,44.10203139
Mississippi,Choctaw County,29.6541752
Mississippi,Claiborne County,84.59016393
Mississippi,Clarke County,34.19967512
Mississippi,Clay County,58.53451716
Mississippi,Coahoma County,75.38180341
Mississippi,Copiah County,51.44058666
Mississippi,Covington County,35.97707619
Mississippi,DeSoto County,25.83384779
Mississippi,Forrest County,37.32750448
Mississippi,Franklin County,35.77424771
Mississippi,George County,8.565438754
Mississippi,Greene County,25.0332791
Mississippi,Grenada County,42.42747243
Mississippi,Hancock County,8.664368807
Mississippi,Harrison County,24.38905715
Mississippi,Hinds County,71.10185227
Mississippi,Holmes County,82.02835333
Mississippi,Humphreys County,74.86445957
Mississippi,Issaquena County,64.02393418
Mississippi,Itawamba County,7.111694693
Mississippi,Jackson County,22.06894113
Mississippi,Jasper County,52.36284628
Mississippi,Jefferson County,84.77421074
Mississippi,Jefferson Davis County,59.34847835
Mississippi,Jones County,29.6269149
Mississippi,Kemper County,60.93891062
Mississippi,Lafayette County,23.87967039
Mississippi,Lamar County,20.91128048
Mississippi,Lauderdale County,43.15877948
Mississippi,Lawrence County,31.86499762
Mississippi,Leake County,41.75196591
Mississippi,Lee County,29.03985932
Mississippi,Leflore County,73.1217136
Mississippi,Lincoln County,31.07737597
Mississippi,Lowndes County,44.15005862
Mississippi,Madison County,38.3569323
Mississippi,Marion County,32.66048586
Mississippi,Marshall County,47.95077403
Mississippi,Monroe County,30.72822173
Mississippi,Montgomery County,45.58707644
Mississippi,Neshoba County,21.5592438
Mississippi,Newton County,30.61111878
Mississippi,Noxubee County,71.41175405
Mississippi,Oktibbeha County,37.062249
Mississippi,Panola County,49.90780578
Mississippi,Pearl River County,12.85898063
Mississippi,Perry County,20.29811843
Mississippi,Pike County,52.88066874
Mississippi,Pontotoc County,15.75643846
Mississippi,Prentiss County,14.27785852
Mississippi,Quitman County,69.56986375
Mississippi,Rankin County,20.50201625
Mississippi,Scott County,38.14257916
Mississippi,Sharkey County,69.70556161
Mississippi,Simpson County,35.73212843
Mississippi,Smith County,23.40743508
Mississippi,Stone County,19.73990039
Mississippi,Sunflower County,73.02721718
Mississippi,Tallahatchie County,56.25171374
Mississippi,Tate County,31.43553859
Mississippi,Tippah County,16.60114771
Mississippi,Tishomingo County,2.823240589
Mississippi,Tunica County,75.66470076
Mississippi,Union County,15.20278589
Mississippi,Walthall County,43.5578631
Mississippi,Warren County,48.41318311
Mississippi,Washington County,71.3712861
Mississippi,Wayne County,39.68686181
Mississippi,Webster County,19.4363067
Mississippi,Wilkinson County,70.0065775
Mississippi,Winston County,46.50870776
Mississippi,Yalobusha County,38.89290592
Mississippi,Yazoo County,57.37393654
Missouri,Adair County,2.013555048
Missouri,Andrew County,0.79787234
Missouri,Atchison County,0.45231813
Missouri,Audrain County,7.108369099
Missouri,Barry County,0.588908426
Missouri,Barton County,0.749158249
Missouri,Bates County,1.05192752
Missouri,Benton County,0.53561864
Missouri,Bollinger County,0.435068133
Missouri,Boone County,9.578565958
Missouri,Buchanan County,6.108866442
Missouri,Butler County,5.741426276
Missouri,Caldwell County,0.710006656
Missouri,Callaway County,4.641566668
Missouri,Camden County,0.718855257
Missouri,Cape Girardeau County,7.758489029
Missouri,Carroll County,2.135231317
Missouri,Carter County,0.52690404
Missouri,Cass County,4.034329695
Missouri,Cedar County,0.351657815
Missouri,Chariton County,2.464092766
Missouri,Christian County,0.857358998
Missouri,Clark County,0.338185561
Missouri,Clay County,6.240955368
Missouri,Clinton County,1.504197195
Missouri,Cole County,12.05031283
Missouri,Cooper County,7.26108151
Missouri,Crawford County,0.505585909
Missouri,Dade County,0.513495721
Missouri,Dallas County,0.427011529
Missouri,Daviess County,0.654307525
Missouri,DeKalb County,11.69701269
Missouri,Dent County,0.615660873
Missouri,Douglas County,0.396320945
Missouri,Dunklin County,10.42239845
Missouri,Franklin County,1.127643372
Missouri,Gasconade County,0.511508951
Missouri,Gentry County,0.493126121
Missouri,Greene County,3.279388486
Missouri,Grundy County,0.861642072
Missouri,Harrison County,0.452698781
Missouri,Henry County,1.357132999
Missouri,Hickory County,0.402130203
Missouri,Holt County,0.334522748
Missouri,Howard County,5.55281586
Missouri,Howell County,0.538425107
Missouri,Iron County,1.639506173
Missouri,Jackson County,23.9618221
Missouri,Jasper County,2.410705251
Missouri,Jefferson County,1.170334279
Missouri,Johnson County,4.989712888
Missouri,Knox County,0.434782609
Missouri,Laclede County,0.964113551
Missouri,Lafayette County,2.431118314
Missouri,Lawrence County,0.495023573
Missouri,Lewis County,3.252669736
Missouri,Lincoln County,2.071449466
Missouri,Linn County,0.909977251
Missouri,Livingston County,3.280542986
Missouri,McDonald County,1.72238661
Missouri,Macon County,2.42582328
Missouri,Madison County,0.507736944
Missouri,Maries County,0.658261743
Missouri,Marion County,5.12465374
Missouri,Mercer County,0.270709258
Missouri,Miller County,0.513678175
Missouri,Mississippi County,24.55827871
Missouri,Moniteau County,4.109503226
Missouri,Monroe County,2.77292322
Missouri,Montgomery County,1.683329061
Missouri,Morgan County,1.070844281
Missouri,New Madrid County,16.02592267
Missouri,Newton County,1.049219483
Missouri,Nodaway County,2.783866725
Missouri,Oregon County,0.65735415
Missouri,Osage County,0.344878192
Missouri,Ozark County,0.350728026
Missouri,Pemiscot County,26.86191511
Missouri,Perry County,0.594276182
Missouri,Pettis County,3.308484203
Missouri,Phelps County,2.518194401
Missouri,Pike County,7.483104426
Missouri,Platte County,6.644397269
Missouri,Polk County,1.085529476
Missouri,Pulaski County,12.94413859
Missouri,Putnam County,0.267599835
Missouri,Ralls County,1.255394272
Missouri,Randolph County,5.843690249
Missouri,Ray County,1.416045594
Missouri,Reynolds County,0.808457711
Missouri,Ripley County,0.659324736
Missouri,St. Charles County,4.769314557
Missouri,St. Clair County,0.762711864
Missouri,Ste. Genevieve County,0.865003627
Missouri,St. Francois County,4.609140108
Missouri,St. Louis County,24.05243571
Missouri,Saline County,5.378794393
Missouri,Schuyler County,0.202885482
Missouri,Scotland County,0.103007829
Missouri,Scott County,11.79501641
Missouri,Shannon County,0.411721967
Missouri,Shelby County,0.799608355
Missouri,Stoddard County,1.128524546
Missouri,Stone County,0.494457551
Missouri,Sullivan County,2.612938769
Missouri,Taney County,1.602798945
Missouri,Texas County,3.818606462
Missouri,Vernon County,0.859502545
Missouri,Warren County,2.413988601
Missouri,Washington County,2.416491851
Missouri,Wayne County,0.760910108
Missouri,Webster County,1.112504335
Missouri,Worth County,1.020904229
Missouri,Wright County,0.744471206
Missouri,St. Louis city,46.86982277
Montana,Beaverhead County,0.47311828
Montana,Big Horn County,0.400241655
Montana,Blaine County,0.258476509
Montana,Broadwater County,0.457022324
Montana,Carbon County,0.528439662
Montana,Carter County,0.084745763
Montana,Cascade County,1.661440482
Montana,Chouteau County,0.208080458
Montana,Custer County,0.568603214
